               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.062579,             0.10689,            0.017686,             0.56599,             0.39693,             0.40971,             0.15299,            0.062062,            0.079946,            0.020696,            0.007543,            0.007543,            0.007543
                  37,            0.060206,             0.10835,            0.017457,              0.5964,             0.38036,             0.39016,             0.14874,            0.061904,            0.077684,            0.018983,            0.007416,            0.007416,            0.007416
                  38,            0.060263,             0.10443,             0.01759,             0.46217,             0.40213,             0.36751,             0.13554,            0.060528,            0.078186,            0.022132,           0.0072872,           0.0072872,           0.0072872
                  39,            0.060543,             0.10704,            0.017493,             0.48234,             0.47633,              0.4035,             0.15137,             0.06141,            0.078845,            0.021129,           0.0071566,           0.0071566,           0.0071566
                  40,            0.059027,             0.10153,            0.016229,             0.49975,             0.45303,             0.39293,             0.15982,            0.059786,            0.073283,            0.018742,           0.0070243,           0.0070243,           0.0070243
                  41,            0.059346,               0.106,            0.016533,             0.53276,             0.40238,             0.39182,              0.1472,            0.059539,            0.080325,            0.020239,           0.0068906,           0.0068906,           0.0068906
                  42,            0.058649,             0.10028,            0.014853,             0.57863,             0.43894,             0.42279,             0.16783,            0.059442,            0.074409,            0.017424,           0.0067555,           0.0067555,           0.0067555
                  43,            0.057858,             0.10007,            0.014912,             0.48843,             0.52838,             0.45684,              0.1802,            0.058196,             0.07372,            0.017456,           0.0066191,           0.0066191,           0.0066191
                  44,            0.058496,             0.10269,            0.015882,             0.62292,             0.42754,             0.47393,             0.20516,            0.057818,            0.073125,             0.01704,           0.0064816,           0.0064816,           0.0064816
                  45,            0.057733,             0.10299,             0.01471,             0.47637,             0.45708,             0.42121,             0.15736,            0.058644,            0.073652,            0.018195,           0.0063432,           0.0063432,           0.0063432
                  46,            0.057082,             0.10066,            0.014243,             0.62031,             0.50039,             0.50332,             0.19882,            0.057265,            0.075276,            0.015714,            0.006204,            0.006204,            0.006204
                  47,            0.056795,             0.10134,            0.014658,             0.57615,             0.49609,             0.50494,             0.20614,            0.058254,             0.07425,            0.019154,            0.006064,            0.006064,            0.006064
                  48,            0.057343,             0.10039,            0.014501,             0.64232,             0.53878,             0.51635,             0.19187,            0.056882,            0.072131,            0.017773,           0.0059235,           0.0059235,           0.0059235
                  49,            0.056004,            0.093074,              0.0144,             0.58621,             0.47382,             0.46964,             0.17929,            0.060005,            0.073998,            0.017729,           0.0057826,           0.0057826,           0.0057826
                  50,             0.05623,             0.10474,            0.013811,             0.73474,              0.4686,             0.53553,              0.2086,            0.056295,            0.074409,            0.015436,           0.0056413,           0.0056413,           0.0056413
                  51,            0.055656,             0.10125,            0.013103,             0.62586,             0.53062,             0.52608,             0.20782,            0.057051,             0.07166,            0.015604,              0.0055,              0.0055,              0.0055
                  52,            0.055325,            0.099437,            0.012905,             0.67665,             0.51827,             0.54912,              0.2388,            0.055636,            0.071668,            0.015532,           0.0053587,           0.0053587,           0.0053587
                  53,            0.055595,            0.094938,            0.012905,             0.66368,             0.48091,             0.50338,             0.20901,            0.057357,            0.072516,            0.016493,           0.0052174,           0.0052174,           0.0052174
                  54,            0.055323,             0.10157,            0.012691,             0.69953,             0.49148,             0.49879,             0.19967,            0.056101,            0.076686,            0.015524,           0.0050765,           0.0050765,           0.0050765
                  55,            0.054679,            0.097532,            0.013271,             0.65484,             0.52259,             0.54437,             0.20455,            0.057297,            0.072162,            0.014578,            0.004936,            0.004936,            0.004936
                  56,            0.054227,            0.098514,            0.012426,             0.69379,               0.471,             0.51703,             0.20763,            0.054173,            0.070475,            0.015288,            0.004796,            0.004796,            0.004796
                  57,            0.054639,            0.091723,            0.013705,             0.61728,             0.49997,             0.52758,             0.20559,            0.057353,            0.072327,            0.017146,           0.0046568,           0.0046568,           0.0046568
                  58,            0.053454,            0.089182,            0.012568,             0.57761,             0.53528,             0.53939,             0.23138,            0.055658,            0.070415,            0.014627,           0.0045184,           0.0045184,           0.0045184
                  59,            0.053785,             0.09841,            0.011895,             0.69112,             0.53433,             0.52974,              0.2219,            0.055508,            0.071334,            0.015214,           0.0043809,           0.0043809,           0.0043809
                  60,            0.053776,             0.10025,            0.012237,             0.62016,             0.51573,             0.54722,             0.20747,            0.055579,            0.069912,            0.014205,           0.0042445,           0.0042445,           0.0042445
                  61,            0.053245,            0.094671,            0.012323,             0.64328,              0.5882,             0.56442,               0.222,            0.055063,            0.070528,            0.014807,           0.0041094,           0.0041094,           0.0041094
                  62,            0.052568,            0.094241,            0.011732,             0.73365,             0.51906,             0.56925,             0.24338,            0.055366,            0.071021,              0.0149,           0.0039757,           0.0039757,           0.0039757
                  63,            0.052318,             0.09676,            0.011275,             0.66543,             0.54353,             0.55718,             0.22203,            0.054668,            0.070653,            0.014012,           0.0038434,           0.0038434,           0.0038434
                  64,            0.052807,             0.10167,            0.010955,             0.68274,             0.59657,             0.60383,               0.256,            0.054565,            0.069339,            0.013707,           0.0037128,           0.0037128,           0.0037128
                  65,            0.051894,            0.091094,            0.011174,             0.67276,             0.52805,             0.54033,              0.2191,            0.055754,            0.071421,            0.014757,            0.003584,            0.003584,            0.003584
                  66,            0.052426,            0.098744,            0.010925,             0.79633,             0.53179,             0.60491,             0.25636,            0.054234,            0.069296,            0.014035,            0.003457,            0.003457,            0.003457
                  67,            0.052569,            0.099078,            0.010164,             0.64573,             0.58822,             0.59206,             0.24265,            0.054097,            0.070528,            0.013345,           0.0033321,           0.0033321,           0.0033321
                  68,            0.052086,            0.093565,            0.010591,             0.75196,             0.59204,             0.61941,             0.25428,            0.053433,            0.069281,            0.013897,           0.0032093,           0.0032093,           0.0032093
                  69,            0.051003,            0.093613,             0.01042,             0.68386,             0.57841,             0.59436,             0.25327,            0.053673,            0.070312,            0.014099,           0.0030888,           0.0030888,           0.0030888
                  70,            0.050779,            0.094195,           0.0099163,             0.73072,             0.56777,             0.60105,             0.25876,             0.05286,            0.069773,             0.01372,           0.0029706,           0.0029706,           0.0029706
                  71,            0.050655,            0.090985,             0.01029,             0.75671,              0.5254,              0.5929,             0.25634,            0.053384,            0.069623,            0.014321,            0.002855,            0.002855,            0.002855
                  72,            0.050708,            0.093943,            0.010316,              0.7139,             0.56827,             0.59718,             0.25251,            0.053225,            0.069568,            0.013141,           0.0027419,           0.0027419,           0.0027419
                  73,            0.050135,            0.091081,           0.0099546,             0.67932,             0.54026,             0.55235,              0.2497,              0.0533,            0.070428,            0.014896,           0.0026316,           0.0026316,           0.0026316
                  74,            0.050329,            0.092339,            0.010167,             0.75469,              0.5436,             0.61053,             0.26526,             0.05304,             0.07019,            0.014158,           0.0025241,           0.0025241,           0.0025241
                  75,            0.050087,             0.09437,             0.01035,              0.6966,              0.5698,              0.5944,             0.25278,            0.053166,            0.069583,            0.014057,           0.0024195,           0.0024195,           0.0024195
                  76,            0.049342,            0.094027,           0.0097399,             0.70692,             0.59436,             0.60405,             0.26702,            0.052177,            0.068976,            0.013494,            0.002318,            0.002318,            0.002318
                  77,            0.049562,            0.089265,           0.0093323,             0.61312,              0.6115,             0.61279,             0.27268,            0.052359,            0.069058,              0.0138,           0.0022196,           0.0022196,           0.0022196
                  78,            0.049727,            0.093839,           0.0099302,             0.73583,             0.53314,             0.58141,             0.25946,            0.052861,            0.069846,             0.01375,           0.0021245,           0.0021245,           0.0021245
                  79,            0.048889,             0.08922,           0.0089921,              0.6288,             0.58896,             0.60253,             0.26951,            0.052265,            0.069565,            0.014124,           0.0020327,           0.0020327,           0.0020327
                  80,            0.048921,            0.093117,           0.0097574,             0.68208,             0.56602,             0.61567,             0.27141,            0.051989,            0.069922,            0.013291,           0.0019443,           0.0019443,           0.0019443
                  81,            0.048487,            0.089175,           0.0092643,             0.67303,             0.61225,             0.61905,             0.26639,            0.052889,            0.069502,            0.012931,           0.0018594,           0.0018594,           0.0018594
                  82,            0.048546,            0.084918,            0.010018,             0.76059,             0.57599,              0.6147,             0.27329,            0.052107,            0.069545,            0.013276,           0.0017781,           0.0017781,           0.0017781
                  83,            0.048377,            0.094402,           0.0086416,             0.62986,              0.6096,               0.597,             0.26642,            0.052513,            0.070876,            0.013137,           0.0017005,           0.0017005,           0.0017005
                  84,            0.047548,            0.085863,           0.0089054,             0.78011,             0.57236,             0.61613,             0.28174,            0.052188,            0.069515,            0.013379,           0.0016267,           0.0016267,           0.0016267
                  85,            0.048066,            0.089159,           0.0091239,             0.77333,             0.53866,             0.60307,              0.2724,            0.051433,            0.069334,            0.012651,           0.0015566,           0.0015566,           0.0015566
                  86,            0.047888,            0.089275,           0.0089121,             0.78927,             0.57074,             0.65051,             0.28853,            0.052271,            0.069775,            0.012708,           0.0014905,           0.0014905,           0.0014905
                  87,            0.048268,            0.088908,           0.0087269,             0.65902,             0.62816,             0.63208,             0.27721,             0.05252,            0.068904,            0.012914,           0.0014283,           0.0014283,           0.0014283
                  88,            0.047443,            0.092123,           0.0087233,             0.73752,              0.5618,             0.62701,             0.29157,            0.051874,            0.069029,            0.012882,           0.0013701,           0.0013701,           0.0013701
                  89,            0.047873,            0.086496,           0.0084768,             0.76598,             0.61987,             0.65549,             0.29352,            0.051908,            0.069452,            0.012896,            0.001316,            0.001316,            0.001316
                  90,            0.046766,            0.086825,           0.0086404,             0.69537,             0.57148,             0.60242,             0.27109,            0.052568,            0.070551,            0.012473,            0.001266,            0.001266,            0.001266
                  91,            0.046883,            0.086161,           0.0076958,             0.76339,             0.61703,             0.66318,             0.29699,            0.052474,            0.069207,            0.012736,           0.0012202,           0.0012202,           0.0012202
                  92,            0.047176,            0.083813,           0.0082166,             0.74272,             0.62365,             0.64951,             0.28506,            0.052492,              0.0694,            0.012813,           0.0011787,           0.0011787,           0.0011787
                  93,            0.047966,            0.089209,           0.0083907,             0.69002,             0.59724,             0.63968,             0.27952,            0.052124,            0.069462,            0.013473,           0.0011414,           0.0011414,           0.0011414
                  94,            0.046734,             0.08542,           0.0083077,             0.71253,             0.64432,             0.66249,             0.30506,            0.052203,            0.069073,            0.012983,           0.0011084,           0.0011084,           0.0011084
                  95,            0.046574,            0.085487,           0.0085708,             0.76317,             0.61311,             0.66086,             0.30582,              0.0519,            0.068982,            0.012992,           0.0010797,           0.0010797,           0.0010797
                  96,             0.04688,            0.088975,           0.0083916,             0.69783,               0.634,             0.64124,             0.28907,            0.052172,             0.06989,            0.012719,           0.0010554,           0.0010554,           0.0010554
                  97,            0.045997,             0.08557,           0.0082954,             0.70923,              0.6143,             0.63502,             0.29804,            0.051648,            0.069262,            0.012781,           0.0010355,           0.0010355,           0.0010355
                  98,            0.046413,            0.089285,           0.0079676,             0.68071,             0.59674,             0.61326,             0.28846,            0.051899,             0.06896,             0.01258,             0.00102,             0.00102,             0.00102
                  99,            0.046738,            0.089033,           0.0079291,             0.75381,             0.58471,             0.63633,             0.28641,            0.051637,            0.069028,            0.013037,           0.0010089,           0.0010089,           0.0010089
