               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  24,            0.028752,            0.021594,           0.0047145,             0.81246,             0.67841,             0.75685,             0.36834,            0.027339,            0.012005,           0.0043832,           0.0003294,           0.0003294,            0.031629,                   0
                  25,            0.029475,            0.021833,           0.0049878,             0.85416,             0.68816,             0.75517,             0.39369,            0.027364,            0.012056,           0.0047005,          0.00033887,          0.00033887,            0.030889,                   0
                  26,            0.028913,            0.022042,            0.004496,             0.84532,             0.65223,             0.71901,             0.38652,            0.026944,            0.011786,           0.0045749,          0.00034793,          0.00034793,            0.030148,                   0
                  27,            0.029477,            0.021592,           0.0055376,             0.79127,             0.72331,              0.7526,             0.35568,            0.028115,            0.011671,           0.0041884,          0.00035656,          0.00035656,            0.029407,                   0
                  28,            0.030248,            0.021191,           0.0051843,             0.78673,             0.71509,             0.74454,             0.35789,            0.027838,            0.011941,           0.0042167,          0.00036476,          0.00036476,            0.028665,                   0
                  29,            0.029385,            0.021435,            0.004572,             0.86418,             0.66291,              0.7562,             0.38338,            0.027213,            0.011709,           0.0040373,          0.00037253,          0.00037253,            0.027923,                   0
                  30,            0.029064,            0.020861,           0.0047906,             0.71472,             0.73329,             0.74998,             0.34532,            0.027594,            0.011858,           0.0044541,          0.00037984,          0.00037984,             0.02718,                   0
                  31,            0.028339,            0.020753,           0.0046039,             0.83377,             0.71095,             0.77398,             0.37193,            0.027082,            0.011512,           0.0037255,           0.0003867,           0.0003867,            0.026437,                   0
                  32,            0.029585,            0.020948,           0.0050268,             0.80978,             0.69647,             0.77026,             0.38105,            0.027427,             0.01189,           0.0041518,          0.00039311,          0.00039311,            0.025693,                   0
                  33,             0.02802,            0.020004,           0.0044079,             0.83178,             0.69291,             0.76962,             0.39092,            0.026517,            0.011835,           0.0040648,          0.00039904,          0.00039904,            0.024949,                   0
                  34,            0.029288,            0.022335,           0.0047139,             0.82382,             0.71516,             0.76522,             0.39648,            0.026498,            0.011762,           0.0040965,          0.00040451,          0.00040451,            0.024205,                   0
                  35,            0.028624,              0.0211,           0.0047406,             0.80502,             0.74293,             0.76547,             0.37151,            0.027698,            0.011735,           0.0044702,          0.00040951,          0.00040951,             0.02346,                   0
                  36,            0.028727,            0.020026,           0.0048372,             0.74835,             0.72946,             0.73842,             0.37804,            0.027363,            0.012332,           0.0043161,          0.00041403,          0.00041403,            0.022714,                   0
                  37,             0.02888,            0.021036,           0.0044986,             0.73109,             0.76113,             0.74641,             0.38276,              0.0273,            0.011927,           0.0042931,          0.00041807,          0.00041807,            0.021968,                   0
                  38,            0.028469,            0.019714,            0.004828,             0.79063,             0.75048,             0.77173,             0.38053,            0.027115,            0.011767,           0.0041485,          0.00042163,          0.00042163,            0.021222,                   0
                  39,            0.028303,             0.02038,           0.0043188,              0.7912,             0.72173,             0.74682,             0.36098,            0.026931,            0.011952,           0.0041966,          0.00042472,          0.00042472,            0.020475,                   0
                  40,            0.028021,            0.019314,           0.0044069,             0.82042,             0.70164,             0.74962,             0.38636,            0.026666,             0.01188,           0.0040034,          0.00042732,          0.00042732,            0.019727,                   0
                  41,            0.028727,             0.02086,            0.004409,             0.79123,             0.71319,             0.74583,             0.37264,            0.026371,            0.012011,           0.0038883,          0.00042945,          0.00042945,            0.018979,                   0
                  42,            0.028526,            0.019514,           0.0044843,             0.83206,             0.72178,             0.77331,             0.38152,            0.026751,             0.01182,           0.0039098,          0.00043111,          0.00043111,            0.018231,                   0
                  43,            0.027993,            0.019809,           0.0042055,             0.88447,             0.67514,                0.76,             0.40261,            0.026622,            0.011893,           0.0038854,          0.00043229,          0.00043229,            0.017482,                   0
                  44,            0.028599,            0.020364,           0.0044766,             0.79373,             0.72875,             0.77719,             0.38764,            0.026269,            0.011754,           0.0040804,          0.00043301,          0.00043301,            0.016733,                   0
                  45,            0.027983,            0.019765,           0.0042962,             0.83383,             0.72991,             0.77263,             0.39104,            0.026636,            0.011931,           0.0038203,          0.00043326,          0.00043326,            0.015983,                   0
                  46,            0.028322,             0.02143,           0.0045744,             0.84492,             0.69088,             0.76958,             0.39641,            0.026505,            0.011845,           0.0040487,          0.00043306,          0.00043306,            0.015233,                   0
                  47,            0.028955,            0.020662,           0.0048779,             0.80886,              0.7174,             0.75007,             0.35446,            0.026856,            0.011802,           0.0040398,          0.00043241,          0.00043241,            0.014482,                   0
                  48,            0.028649,            0.021599,           0.0045235,             0.76271,             0.71511,             0.72144,             0.35786,            0.026913,            0.011839,           0.0040439,          0.00043132,          0.00043132,            0.013731,                   0
                  49,            0.028626,            0.019949,           0.0046601,             0.78028,             0.69343,             0.74898,             0.36515,             0.02683,            0.011614,           0.0040673,          0.00042979,          0.00042979,             0.01298,                   0
                  50,            0.028275,            0.020792,           0.0044987,             0.80582,             0.71095,             0.77351,             0.37464,            0.026731,            0.012245,           0.0040701,          0.00042784,          0.00042784,            0.012228,                   0
                  51,            0.028245,            0.020254,           0.0043645,             0.83325,             0.71976,             0.76658,             0.38544,            0.026221,              0.0119,           0.0039584,          0.00042547,          0.00042547,            0.011475,                   0
                  52,             0.02862,            0.019513,           0.0045762,             0.83245,             0.71163,             0.76003,             0.37864,            0.026643,            0.011752,           0.0038622,           0.0004227,           0.0004227,            0.010723,                   0
                  53,             0.02858,             0.02245,           0.0044347,              0.7677,             0.73178,             0.73892,             0.34878,            0.026736,            0.011748,           0.0040463,          0.00041954,          0.00041954,           0.0099695,                   0
                  54,            0.027857,            0.019391,           0.0047739,               0.807,             0.71625,             0.76728,             0.38596,            0.025912,            0.011736,           0.0039509,            0.000416,            0.000416,            0.009216,                   0
                  55,            0.027987,            0.019726,           0.0043742,             0.78422,             0.72746,             0.75527,              0.3857,            0.026241,             0.01186,           0.0036601,          0.00041209,          0.00041209,           0.0084621,                   0
                  56,            0.028801,             0.02036,           0.0046525,             0.82671,             0.73532,             0.78757,             0.40154,            0.025647,            0.011656,           0.0037237,          0.00040783,          0.00040783,           0.0077078,                   0
                  57,            0.027899,            0.019336,           0.0041575,             0.81118,             0.74796,             0.77816,             0.39315,            0.026132,            0.011514,           0.0037639,          0.00040323,          0.00040323,           0.0069532,                   0
                  58,            0.027596,            0.020003,           0.0040508,             0.79538,              0.7241,             0.76198,             0.38408,            0.025936,            0.011801,           0.0039081,          0.00039831,          0.00039831,           0.0061983,                   0
                  59,            0.028021,            0.020399,           0.0044576,             0.81219,             0.73592,             0.77671,             0.39245,            0.026122,            0.011807,           0.0037991,          0.00039308,          0.00039308,           0.0054431,                   0
                  60,            0.027888,            0.019496,           0.0044445,              0.8247,             0.68669,             0.74923,             0.38259,            0.026102,            0.011869,           0.0036624,          0.00038757,          0.00038757,           0.0046876,                   0
                  61,            0.027133,            0.020451,             0.00421,             0.85535,             0.70796,             0.78291,             0.40716,            0.025626,            0.011587,           0.0038682,          0.00038178,          0.00038178,           0.0039318,                   0
                  62,            0.026706,            0.018674,           0.0038131,             0.76969,             0.73422,             0.75916,             0.38804,            0.025828,            0.011771,           0.0038461,          0.00037574,          0.00037574,           0.0031757,                   0
                  63,            0.027172,             0.01885,           0.0037642,             0.80631,             0.70602,             0.76263,              0.3842,            0.026171,             0.01173,           0.0037333,          0.00036946,          0.00036946,           0.0024195,                   0
                  64,            0.027718,            0.020813,           0.0038992,             0.77464,             0.72183,             0.75561,             0.38885,            0.026096,            0.011848,           0.0037268,          0.00036297,          0.00036297,            0.001663,                   0
                  65,            0.027265,            0.019399,           0.0038477,             0.79543,              0.7304,             0.76726,             0.39239,             0.02631,            0.011594,           0.0037719,          0.00035628,          0.00035628,          0.00090628,                   0
                  66,              0.0277,            0.019901,           0.0043164,             0.83657,             0.71568,             0.77941,             0.40496,            0.026023,             0.01161,           0.0037988,          0.00034803,          0.00034803,          0.00034803,                   0
                  67,             0.02779,            0.019949,           0.0044441,             0.85069,             0.69641,             0.78984,             0.40714,            0.025957,            0.011597,           0.0036969,          0.00034803,          0.00034803,          0.00034803,                   0
                  68,            0.027115,            0.021458,           0.0042299,             0.81466,             0.72533,             0.76502,             0.40626,            0.025797,            0.011669,           0.0036953,          0.00033602,          0.00033602,          0.00033602,                   0
                  69,            0.027655,            0.019948,           0.0045031,             0.83695,             0.71091,              0.7705,             0.40272,             0.02561,            0.011665,           0.0034469,          0.00032424,          0.00032424,          0.00032424,                   0
                  70,            0.027093,            0.020598,           0.0039938,             0.79333,             0.74358,              0.7763,             0.39649,            0.025799,            0.011624,           0.0037007,          0.00031268,          0.00031268,          0.00031268,                   0
                  71,            0.026601,             0.02033,           0.0036327,             0.85613,             0.69716,             0.78992,             0.39124,            0.026141,            0.011551,           0.0035293,          0.00030137,          0.00030137,          0.00030137,                   0
                  72,             0.02805,            0.020609,           0.0042953,             0.88793,             0.71283,             0.80589,             0.41169,            0.025699,            0.011457,            0.003517,          0.00029032,          0.00029032,          0.00029032,                   0
                  73,            0.026809,             0.01855,           0.0038476,             0.86777,             0.71176,             0.78671,             0.40462,            0.026009,            0.011578,           0.0035456,          0.00027953,          0.00027953,          0.00027953,                   0
                  74,             0.02705,            0.020145,           0.0037346,             0.89265,             0.69877,             0.78323,             0.40229,            0.025829,             0.01156,           0.0036029,          0.00026902,          0.00026902,          0.00026902,                   0
                  75,            0.026415,            0.019589,           0.0038714,             0.79199,             0.73442,             0.76603,             0.40532,            0.025635,            0.011787,            0.003616,           0.0002588,           0.0002588,           0.0002588,                   0
                  76,            0.026773,            0.019535,           0.0041015,             0.84559,             0.71568,             0.77726,             0.39987,            0.025766,            0.011776,           0.0035689,          0.00024887,          0.00024887,          0.00024887,                   0
                  77,            0.026737,             0.01924,           0.0038495,             0.87877,             0.69678,             0.78178,              0.4083,            0.025729,            0.011745,           0.0037191,          0.00023925,          0.00023925,          0.00023925,                   0
                  78,            0.027598,            0.019321,           0.0042983,             0.82437,             0.71474,             0.77464,             0.40744,            0.025502,            0.011622,           0.0036648,          0.00022995,          0.00022995,          0.00022995,                   0
                  79,            0.026238,            0.019304,           0.0038765,             0.84249,             0.72183,             0.78417,             0.42002,            0.025503,            0.011537,           0.0035496,          0.00022097,          0.00022097,          0.00022097,                   0
                  80,            0.027002,            0.020882,           0.0041384,             0.87091,             0.71561,             0.78874,             0.42425,            0.025525,            0.011578,           0.0035408,          0.00021233,          0.00021233,          0.00021233,                   0
                  81,            0.027847,            0.020284,           0.0042918,             0.87901,             0.69659,             0.78684,               0.411,            0.025602,            0.011526,           0.0036705,          0.00020403,          0.00020403,          0.00020403,                   0
                  82,            0.026265,            0.019949,           0.0038228,             0.85032,             0.69415,             0.77281,             0.40313,            0.025765,            0.011659,           0.0036742,          0.00019608,          0.00019608,          0.00019608,                   0
                  83,            0.026086,            0.019354,           0.0035861,             0.82991,             0.72446,             0.79099,             0.40775,            0.025702,            0.011656,           0.0037215,           0.0001885,           0.0001885,           0.0001885,                   0
                  84,            0.026736,            0.019665,           0.0040811,             0.85817,             0.70881,             0.78432,             0.40832,            0.025452,            0.011675,           0.0036406,          0.00018127,          0.00018127,          0.00018127,                   0
                  85,            0.027434,            0.020608,           0.0040253,             0.83268,             0.72911,             0.78435,             0.39945,            0.025501,            0.011768,           0.0036394,          0.00017443,          0.00017443,          0.00017443,                   0
                  86,            0.026582,            0.020012,           0.0038984,             0.83023,             0.72066,             0.78395,             0.40557,            0.025601,            0.011782,           0.0036326,          0.00016796,          0.00016796,          0.00016796,                   0
                  87,            0.026865,            0.018835,           0.0041766,             0.86276,             0.70859,             0.78922,             0.40636,            0.025571,            0.011727,           0.0035514,          0.00016188,          0.00016188,          0.00016188,                   0
                  88,            0.027278,            0.020664,           0.0040614,             0.85192,              0.7234,             0.78562,             0.40918,            0.025522,            0.011686,           0.0036489,          0.00015619,          0.00015619,          0.00015619,                   0
                  89,            0.027248,            0.019682,           0.0039969,             0.84915,             0.70649,             0.77188,             0.40711,            0.025485,            0.011739,           0.0036503,           0.0001509,           0.0001509,           0.0001509,                   0
                  90,            0.027668,            0.019701,           0.0039566,             0.83311,             0.73163,             0.79159,             0.41615,            0.025407,            0.011676,           0.0036713,          0.00014601,          0.00014601,          0.00014601,                   0
                  91,            0.026736,            0.020124,           0.0038465,              0.8587,             0.71788,             0.78954,             0.41783,            0.025577,            0.011639,           0.0036684,          0.00014154,          0.00014154,          0.00014154,                   0
                  92,            0.026791,            0.019545,            0.003773,             0.86726,             0.70573,             0.78871,             0.41328,            0.025385,            0.011645,           0.0036505,          0.00013747,          0.00013747,          0.00013747,                   0
                  93,            0.026793,            0.021887,            0.003878,             0.81688,             0.74759,             0.78568,              0.4087,            0.025439,            0.011759,           0.0036705,          0.00013382,          0.00013382,          0.00013382,                   0
                  94,            0.026927,            0.019692,           0.0038918,             0.84847,             0.73415,             0.78566,             0.41225,            0.025543,            0.011604,            0.003648,           0.0001306,           0.0001306,           0.0001306,                   0
                  95,            0.026923,            0.019069,            0.004094,             0.85586,             0.72077,             0.78795,             0.41286,            0.025507,            0.011681,           0.0036611,          0.00012779,          0.00012779,          0.00012779,                   0
                  96,            0.026567,            0.018588,           0.0037986,             0.83859,             0.73734,             0.79034,             0.41945,            0.025378,            0.011558,           0.0035598,          0.00012542,          0.00012542,          0.00012542,                   0
                  97,             0.02591,            0.020062,           0.0033598,             0.81619,             0.74902,             0.79196,             0.41699,            0.025316,            0.011539,           0.0035456,          0.00012347,          0.00012347,          0.00012347,                   0
                  98,            0.026261,             0.01919,            0.003856,             0.81148,             0.74849,             0.79043,             0.40692,            0.025519,             0.01156,           0.0035817,          0.00012195,          0.00012195,          0.00012195,                   0
                  99,            0.026838,            0.018697,           0.0039689,             0.83849,              0.7358,             0.79084,             0.40313,            0.025649,            0.011567,           0.0035426,          0.00012087,          0.00012087,          0.00012087,                   0
