               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  21,            0.029723,            0.020957,            0.004491,             0.77529,              0.6834,             0.74031,             0.35147,            0.027909,            0.011893,           0.0047429,          0.00029862,          0.00029862,            0.033849,                   0
                  22,            0.030556,            0.021104,           0.0050789,              0.8386,             0.69087,             0.76437,             0.35664,            0.027427,            0.011532,            0.004536,          0.00030926,          0.00030926,            0.033109,                   0
                  23,            0.030781,            0.021028,           0.0053814,             0.80955,             0.72839,             0.76384,             0.36647,             0.02767,            0.011781,           0.0044219,          0.00031953,          0.00031953,             0.03237,                   0
                  24,            0.030115,            0.019935,           0.0049549,              0.7403,             0.73469,             0.74274,             0.36075,            0.027499,            0.011778,           0.0048674,           0.0003294,           0.0003294,            0.031629,                   0
                  25,            0.029922,            0.021306,           0.0047763,              0.7657,             0.74149,             0.76223,              0.3426,             0.02749,             0.01175,           0.0049607,          0.00033887,          0.00033887,            0.030889,                   0
                  26,            0.030394,            0.021084,           0.0050672,             0.74649,             0.71213,             0.73007,             0.34261,             0.02768,            0.011734,            0.004803,          0.00034793,          0.00034793,            0.030148,                   0
                  27,            0.029508,            0.020778,            0.004549,             0.78539,              0.7026,             0.74983,             0.33791,              0.0282,            0.011643,           0.0042975,          0.00035656,          0.00035656,            0.029407,                   0
                  28,            0.030298,            0.021392,           0.0048355,             0.79437,             0.66692,             0.72982,             0.36436,            0.027432,            0.011872,           0.0046081,          0.00036476,          0.00036476,            0.028665,                   0
                  29,            0.029888,            0.020143,           0.0050488,              0.7433,             0.75512,             0.76758,             0.37514,            0.027402,            0.011783,           0.0042992,          0.00037253,          0.00037253,            0.027923,                   0
                  30,            0.028792,            0.020703,           0.0043153,             0.85482,             0.70951,             0.77905,             0.36072,            0.027688,              0.0115,           0.0043127,          0.00037984,          0.00037984,             0.02718,                   0
                  31,            0.029347,            0.019865,            0.004521,             0.81189,             0.70939,             0.76331,             0.36199,            0.027903,            0.011843,           0.0047528,           0.0003867,           0.0003867,            0.026437,                   0
                  32,            0.029386,            0.020077,           0.0045093,             0.75049,             0.74691,             0.75304,             0.34829,            0.028084,            0.011741,           0.0043867,          0.00039311,          0.00039311,            0.025693,                   0
                  33,            0.028906,            0.020026,           0.0042667,             0.76537,             0.71922,             0.75661,             0.35822,            0.027684,            0.011957,           0.0042119,          0.00039904,          0.00039904,            0.024949,                   0
                  34,            0.029047,            0.021041,           0.0047724,             0.77371,             0.76918,             0.77513,             0.35665,            0.027669,            0.011834,           0.0046381,          0.00040451,          0.00040451,            0.024205,                   0
                  35,             0.02953,            0.021016,           0.0046867,             0.80317,             0.65661,             0.73741,             0.34867,            0.027715,            0.011613,           0.0046044,          0.00040951,          0.00040951,             0.02346,                   0
                  36,            0.029313,            0.021676,           0.0042522,              0.7804,             0.72862,             0.74893,             0.35317,            0.027319,            0.011725,           0.0042044,          0.00041403,          0.00041403,            0.022714,                   0
                  37,            0.029189,            0.021031,           0.0044818,             0.78587,             0.65763,              0.7243,             0.32833,            0.028294,            0.011851,           0.0040406,          0.00041807,          0.00041807,            0.021968,                   0
                  38,            0.028537,            0.019824,           0.0040927,             0.85894,             0.68445,              0.7754,             0.37581,             0.02716,            0.011786,           0.0042338,          0.00042163,          0.00042163,            0.021222,                   0
                  39,            0.029234,            0.022084,           0.0043788,             0.76671,             0.70173,              0.7375,             0.33706,            0.027282,             0.01155,           0.0042435,          0.00042472,          0.00042472,            0.020475,                   0
                  40,            0.029197,            0.020876,           0.0046181,             0.81531,             0.72112,              0.7693,             0.37554,            0.027027,            0.011428,           0.0043655,          0.00042732,          0.00042732,            0.019727,                   0
                  41,            0.029379,            0.021054,           0.0046378,             0.78679,             0.74401,             0.77899,             0.38246,             0.02664,            0.011567,           0.0045995,          0.00042945,          0.00042945,            0.018979,                   0
                  42,            0.029383,            0.021231,           0.0046601,             0.82525,             0.69608,             0.77329,             0.36567,            0.026975,            0.011392,           0.0045997,          0.00043111,          0.00043111,            0.018231,                   0
                  43,            0.029365,            0.020311,           0.0044791,             0.79341,             0.76617,             0.79037,             0.38579,             0.02647,            0.011328,           0.0042378,          0.00043229,          0.00043229,            0.017482,                   0
                  44,            0.029066,            0.021187,           0.0046138,              0.7917,             0.73552,             0.77693,             0.38918,            0.026798,            0.011578,           0.0041721,          0.00043301,          0.00043301,            0.016733,                   0
                  45,            0.028104,            0.018821,           0.0042866,             0.84226,             0.69577,              0.7738,             0.37609,            0.026853,            0.011455,           0.0043246,          0.00043326,          0.00043326,            0.015983,                   0
                  46,            0.029707,            0.021498,           0.0046882,             0.77444,             0.71642,             0.75484,             0.34934,            0.027265,            0.011569,           0.0042829,          0.00043306,          0.00043306,            0.015233,                   0
                  47,            0.028878,            0.020791,           0.0045005,             0.81738,               0.713,             0.75966,             0.35917,            0.027172,            0.011681,           0.0042727,          0.00043241,          0.00043241,            0.014482,                   0
                  48,            0.028662,            0.020124,           0.0043023,             0.79672,             0.72006,             0.75543,               0.356,            0.026975,            0.011686,           0.0042922,          0.00043132,          0.00043132,            0.013731,                   0
                  49,            0.028371,            0.021274,           0.0040733,             0.83762,             0.70255,             0.76468,             0.38075,            0.026687,            0.011426,            0.004242,          0.00042979,          0.00042979,             0.01298,                   0
                  50,            0.028318,            0.019825,           0.0041159,             0.85121,             0.71752,             0.78804,              0.3734,             0.02703,            0.011362,           0.0040657,          0.00042784,          0.00042784,            0.012228,                   0
                  51,            0.027085,            0.019099,           0.0037382,             0.84981,             0.70851,             0.77263,             0.38817,            0.026699,            0.011389,           0.0041445,          0.00042547,          0.00042547,            0.011475,                   0
                  52,            0.027768,            0.020197,             0.00385,             0.83717,             0.73566,             0.78884,             0.38231,            0.026667,              0.0115,           0.0040524,           0.0004227,           0.0004227,            0.010723,                   0
                  53,            0.027708,            0.018983,           0.0039543,             0.74072,              0.7498,             0.75753,             0.35459,            0.026719,             0.01151,           0.0043702,          0.00041954,          0.00041954,           0.0099695,                   0
                  54,            0.027712,             0.02021,           0.0036766,             0.79808,             0.72752,             0.77017,               0.392,            0.026089,            0.011315,            0.004087,            0.000416,            0.000416,            0.009216,                   0
                  55,            0.028108,            0.022062,           0.0041188,             0.80182,             0.74351,             0.77616,             0.37816,            0.026337,            0.011243,            0.004137,          0.00041209,          0.00041209,           0.0084621,                   0
                  56,            0.028218,             0.02034,           0.0039879,             0.80868,             0.71176,             0.75127,             0.36783,            0.026452,            0.011389,           0.0042582,          0.00040783,          0.00040783,           0.0077078,                   0
                  57,            0.027964,              0.0222,           0.0040529,             0.82671,               0.724,             0.75789,             0.38821,            0.026417,            0.011462,           0.0041411,          0.00040323,          0.00040323,           0.0069532,                   0
                  58,            0.027378,            0.020944,           0.0039516,             0.82722,             0.72993,             0.77909,             0.37995,            0.026524,            0.011492,           0.0041157,          0.00039831,          0.00039831,           0.0061983,                   0
                  59,            0.027395,            0.019648,           0.0039075,             0.79672,             0.72858,             0.75303,             0.37635,            0.026476,            0.011454,            0.004029,          0.00039308,          0.00039308,           0.0054431,                   0
                  60,            0.028553,            0.020313,           0.0045692,             0.84759,             0.74179,             0.78945,             0.39219,            0.026454,            0.011543,           0.0039911,          0.00038757,          0.00038757,           0.0046876,                   0
                  61,            0.027035,            0.019254,            0.003701,             0.81174,             0.71403,             0.75023,             0.37652,            0.026481,            0.011367,           0.0040513,          0.00038178,          0.00038178,           0.0039318,                   0
                  62,            0.027613,            0.020095,           0.0041614,             0.78767,              0.7222,             0.77226,             0.37706,            0.026501,            0.011543,           0.0043435,          0.00037574,          0.00037574,           0.0031757,                   0
                  63,            0.027554,            0.019116,           0.0042073,             0.84711,              0.7032,             0.76472,             0.39453,            0.026348,            0.011448,           0.0044264,          0.00036946,          0.00036946,           0.0024195,                   0
                  64,            0.027428,            0.021034,           0.0041835,             0.79936,              0.7072,             0.75683,              0.3819,            0.026359,            0.011512,           0.0040781,          0.00036297,          0.00036297,            0.001663,                   0
                  65,            0.027853,            0.020612,           0.0042419,             0.76019,             0.72644,             0.76424,             0.38831,            0.026036,            0.011262,           0.0047067,          0.00035628,          0.00035628,          0.00090628,                   0
                  66,            0.028389,            0.022169,           0.0044002,             0.82569,             0.71078,             0.76781,             0.39702,            0.026284,            0.011472,           0.0042204,          0.00034803,          0.00034803,          0.00034803,                   0
                  67,            0.027818,            0.020757,           0.0042071,             0.82749,             0.71906,             0.77246,             0.38049,             0.02652,            0.011444,           0.0042756,          0.00034803,          0.00034803,          0.00034803,                   0
                  68,            0.027144,            0.019195,           0.0037858,             0.81847,             0.72617,               0.774,             0.39693,            0.026127,            0.011595,           0.0043172,          0.00033602,          0.00033602,          0.00033602,                   0
                  69,            0.027227,            0.019739,            0.003931,             0.83025,             0.73371,             0.77349,             0.38976,            0.026215,             0.01146,           0.0040842,          0.00032424,          0.00032424,          0.00032424,                   0
                  70,            0.027491,            0.019156,           0.0041291,             0.83276,             0.72149,             0.77624,             0.38948,            0.026252,            0.011447,           0.0041392,          0.00031268,          0.00031268,          0.00031268,                   0
                  71,            0.026707,            0.018826,            0.003717,             0.82454,             0.73494,             0.79413,             0.39152,            0.026253,            0.011592,           0.0044835,          0.00030137,          0.00030137,          0.00030137,                   0
                  72,            0.027408,            0.018961,           0.0039235,             0.84187,             0.74207,             0.79753,             0.39279,             0.02615,            0.011593,           0.0042574,          0.00029032,          0.00029032,          0.00029032,                   0
                  73,             0.02675,            0.018676,           0.0038034,             0.80899,             0.75321,             0.79032,             0.38657,            0.026189,            0.011471,           0.0040112,          0.00027953,          0.00027953,          0.00027953,                   0
                  74,            0.027802,            0.019819,           0.0042673,               0.815,             0.71333,             0.76669,             0.37342,            0.026551,            0.011367,           0.0040199,          0.00026902,          0.00026902,          0.00026902,                   0
                  75,            0.027091,            0.020204,           0.0041021,              0.8055,             0.73837,             0.77941,             0.37591,            0.026415,            0.011475,           0.0042474,           0.0002588,           0.0002588,           0.0002588,                   0
                  76,            0.027316,            0.020212,           0.0037653,             0.87303,             0.71066,              0.7908,              0.3911,            0.026359,            0.011642,           0.0041564,          0.00024887,          0.00024887,          0.00024887,                   0
                  77,            0.026749,            0.019838,           0.0039754,             0.77424,               0.702,             0.73983,             0.37425,            0.026092,            0.011505,           0.0042825,          0.00023925,          0.00023925,          0.00023925,                   0
                  78,            0.027437,            0.020686,           0.0039481,             0.78401,             0.70163,             0.74782,             0.37972,            0.026277,            0.011478,           0.0041203,          0.00022995,          0.00022995,          0.00022995,                   0
                  79,            0.027049,            0.018739,             0.00381,             0.83132,             0.73716,             0.78794,             0.39422,            0.026199,            0.011685,            0.004285,          0.00022097,          0.00022097,          0.00022097,                   0
                  80,             0.02731,             0.02054,           0.0041999,             0.79739,             0.73459,             0.77958,             0.39646,            0.026116,            0.011568,           0.0041098,          0.00021233,          0.00021233,          0.00021233,                   0
                  81,            0.026522,            0.019317,           0.0036529,             0.83062,             0.72691,             0.78375,             0.38187,            0.026444,             0.01152,           0.0040712,          0.00020403,          0.00020403,          0.00020403,                   0
                  82,            0.026377,            0.018397,           0.0036374,             0.79092,             0.73077,             0.77546,             0.39454,            0.026139,            0.011528,            0.004052,          0.00019608,          0.00019608,          0.00019608,                   0
                  83,            0.026299,            0.019495,           0.0036718,             0.77718,             0.75751,             0.76604,             0.38557,            0.026247,            0.011663,           0.0040396,           0.0001885,           0.0001885,           0.0001885,                   0
                  84,            0.026433,            0.019069,           0.0037946,             0.83923,             0.71899,             0.77752,             0.39061,            0.026107,            0.011472,           0.0040163,          0.00018127,          0.00018127,          0.00018127,                   0
                  85,            0.026885,             0.01926,           0.0041508,             0.83461,             0.73497,             0.77618,             0.39652,            0.026003,            0.011468,           0.0040339,          0.00017443,          0.00017443,          0.00017443,                   0
                  86,            0.026449,            0.018566,            0.003907,             0.80511,             0.71126,             0.75147,             0.37686,            0.026228,            0.011668,           0.0041722,          0.00016796,          0.00016796,          0.00016796,                   0
                  87,            0.026209,            0.020608,           0.0037154,             0.83762,             0.68464,             0.75955,             0.38343,            0.026321,            0.011629,           0.0043344,          0.00016188,          0.00016188,          0.00016188,                   0
                  88,            0.026163,            0.018222,            0.003358,             0.83876,             0.74866,             0.79231,             0.39585,            0.026191,            0.011476,           0.0040615,          0.00015619,          0.00015619,          0.00015619,                   0
                  89,            0.026306,            0.019046,           0.0033784,              0.7827,             0.71698,             0.74578,             0.38395,            0.026154,            0.011466,           0.0040896,           0.0001509,           0.0001509,           0.0001509,                   0
                  90,            0.025954,            0.019469,           0.0036699,              0.7648,             0.71593,             0.74306,             0.38352,              0.0262,            0.011533,           0.0040138,          0.00014601,          0.00014601,          0.00014601,                   0
                  91,            0.026716,            0.019367,           0.0035853,             0.79202,             0.72834,             0.76009,             0.38783,            0.026259,            0.011593,           0.0041672,          0.00014154,          0.00014154,          0.00014154,                   0
                  92,            0.027504,            0.020773,           0.0038872,             0.76261,             0.72702,             0.74026,             0.38403,            0.026045,            0.011541,           0.0039956,          0.00013747,          0.00013747,          0.00013747,                   0
                  93,             0.02745,            0.020143,           0.0041614,             0.81475,             0.72652,             0.77334,             0.38286,            0.026216,            0.011693,           0.0040568,          0.00013382,          0.00013382,          0.00013382,                   0
                  94,            0.026491,            0.019609,           0.0036707,             0.81748,             0.74566,             0.79031,             0.40002,            0.025876,            0.011495,           0.0040602,           0.0001306,           0.0001306,           0.0001306,                   0
                  95,            0.026245,            0.019191,           0.0035514,             0.78947,             0.77034,             0.79452,             0.39848,            0.025853,            0.011403,           0.0039687,          0.00012779,          0.00012779,          0.00012779,                   0
                  96,            0.026162,            0.019984,           0.0036992,             0.85359,              0.7233,             0.79142,              0.4021,            0.025845,            0.011503,           0.0040305,          0.00012542,          0.00012542,          0.00012542,                   0
                  97,            0.025507,            0.018326,           0.0030568,             0.80827,             0.75243,             0.78891,             0.40928,            0.025971,            0.011625,           0.0042722,          0.00012347,          0.00012347,          0.00012347,                   0
                  98,            0.026781,            0.019649,            0.003854,             0.84449,             0.74182,              0.7935,             0.39017,             0.02584,            0.011445,           0.0041092,          0.00012195,          0.00012195,          0.00012195,                   0
                  99,            0.026598,            0.018077,           0.0036073,             0.83391,             0.74959,             0.79791,             0.39379,            0.026001,            0.011427,           0.0041112,          0.00012087,          0.00012087,          0.00012087,                   0
