               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  47,            0.028775,            0.020728,           0.0044232,             0.82365,             0.73295,             0.76388,             0.37219,            0.026392,            0.011355,           0.0038518,          0.00043241,          0.00043241,            0.014482,                   0
                  48,            0.028096,            0.020823,            0.004292,             0.82484,             0.72802,              0.7649,             0.37789,            0.026254,            0.011342,           0.0038391,          0.00043132,          0.00043132,            0.013731,                   0
                  49,            0.028501,            0.021689,           0.0043911,             0.80551,             0.69645,             0.73862,             0.36847,            0.026374,             0.01113,           0.0038925,          0.00042979,          0.00042979,             0.01298,                   0
                  50,            0.027667,            0.020398,           0.0037226,              0.8433,             0.73709,             0.79955,             0.38635,            0.026266,             0.01144,           0.0039504,          0.00042784,          0.00042784,            0.012228,                   0
                  51,             0.02736,            0.020668,           0.0042011,             0.86023,             0.70309,             0.77361,             0.38561,            0.026015,            0.011434,           0.0043947,          0.00042547,          0.00042547,            0.011475,                   0
                  52,             0.02845,            0.019549,           0.0043039,             0.86608,              0.7163,             0.78415,             0.38068,            0.026349,            0.011287,           0.0045095,           0.0004227,           0.0004227,            0.010723,                   0
                  53,            0.026167,            0.018817,           0.0036277,             0.74666,             0.73748,             0.73148,               0.373,            0.026677,            0.011472,           0.0043084,          0.00041954,          0.00041954,           0.0099695,                   0
                  54,            0.027242,            0.021008,           0.0040144,              0.7967,             0.74166,             0.76866,             0.39592,              0.0259,            0.011283,           0.0040006,            0.000416,            0.000416,            0.009216,                   0
                  55,            0.027234,            0.019349,           0.0039159,             0.81497,             0.71711,             0.75097,             0.38555,             0.02639,             0.01173,           0.0039472,          0.00041209,          0.00041209,           0.0084621,                   0
                  56,            0.027234,            0.019807,            0.003703,             0.83359,             0.74598,              0.7879,              0.4128,            0.025737,            0.011425,           0.0037624,          0.00040783,          0.00040783,           0.0077078,                   0
                  57,            0.027305,            0.020099,           0.0042277,             0.82452,             0.73636,             0.77341,             0.37657,            0.026038,              0.0115,           0.0040168,          0.00040323,          0.00040323,           0.0069532,                   0
                  58,            0.027367,             0.02026,           0.0040035,             0.81894,             0.77765,              0.7975,              0.4064,            0.025675,            0.011361,            0.003865,          0.00039831,          0.00039831,           0.0061983,                   0
                  59,            0.027854,            0.020205,           0.0042477,             0.84922,             0.77139,             0.79872,             0.38875,            0.025682,             0.01121,           0.0040588,          0.00039308,          0.00039308,           0.0054431,                   0
                  60,            0.026944,            0.020528,           0.0038993,              0.8242,             0.72008,             0.76248,             0.37869,            0.026115,             0.01133,           0.0040509,          0.00038757,          0.00038757,           0.0046876,                   0
                  61,            0.026367,            0.019085,           0.0036725,             0.81402,             0.72929,             0.75317,             0.37024,            0.026183,            0.011475,           0.0041161,          0.00038178,          0.00038178,           0.0039318,                   0
                  62,            0.026932,             0.01932,           0.0038697,             0.83187,             0.74722,             0.77421,             0.39767,            0.025684,            0.011513,           0.0040185,          0.00037574,          0.00037574,           0.0031757,                   0
                  63,            0.027422,            0.019048,           0.0039702,             0.83923,             0.74481,             0.78506,             0.39323,            0.026019,            0.011355,           0.0043338,          0.00036946,          0.00036946,           0.0024195,                   0
                  64,            0.026477,            0.020879,           0.0036943,             0.83038,             0.74391,               0.776,             0.37807,            0.026013,            0.011405,            0.004215,          0.00036297,          0.00036297,            0.001663,                   0
                  65,            0.027874,             0.02251,           0.0039986,             0.88753,             0.72376,             0.80164,             0.39225,             0.02589,            0.011334,           0.0040603,          0.00035628,          0.00035628,          0.00090628,                   0
                  66,            0.026819,             0.01916,           0.0038106,             0.81239,             0.76588,             0.78138,              0.3969,            0.025815,             0.01135,           0.0040724,          0.00034803,          0.00034803,          0.00034803,                   0
                  67,            0.026762,            0.019743,            0.003846,             0.80325,             0.74004,             0.75997,             0.37741,            0.026223,            0.011357,           0.0043388,          0.00034803,          0.00034803,          0.00034803,                   0
                  68,            0.026831,             0.01888,           0.0035732,             0.83461,             0.74636,             0.77484,               0.384,            0.026035,            0.011366,           0.0039337,          0.00033602,          0.00033602,          0.00033602,                   0
                  69,            0.026559,            0.019891,           0.0038632,             0.82737,             0.75342,             0.78216,              0.3878,            0.025919,            0.011252,           0.0040156,          0.00032424,          0.00032424,          0.00032424,                   0
                  70,            0.026864,            0.018968,           0.0037209,             0.85491,             0.74785,             0.79481,             0.38932,            0.025905,            0.011288,           0.0040227,          0.00031268,          0.00031268,          0.00031268,                   0
                  71,            0.026665,             0.01896,           0.0035563,             0.82772,             0.73577,             0.77015,             0.38019,            0.025841,            0.011492,           0.0039925,          0.00030137,          0.00030137,          0.00030137,                   0
                  72,            0.026443,            0.019001,           0.0037469,             0.81843,             0.77516,             0.79243,             0.39348,            0.025691,            0.011515,           0.0040002,          0.00029032,          0.00029032,          0.00029032,                   0
                  73,             0.02667,            0.019018,           0.0038892,             0.80936,             0.74954,             0.76776,             0.37535,            0.025984,            0.011503,           0.0039213,          0.00027953,          0.00027953,          0.00027953,                   0
                  74,            0.026289,            0.019366,           0.0037784,             0.81997,             0.75883,             0.79261,             0.39473,            0.025401,            0.011527,           0.0039098,          0.00026902,          0.00026902,          0.00026902,                   0
                  75,            0.025736,            0.018315,           0.0037605,             0.82189,             0.70416,             0.75373,             0.37915,            0.025971,            0.011711,           0.0043516,           0.0002588,           0.0002588,           0.0002588,                   0
                  76,            0.027234,            0.022268,           0.0040009,             0.83991,             0.73275,             0.78466,             0.39188,            0.025565,            0.011514,           0.0041557,          0.00024887,          0.00024887,          0.00024887,                   0
                  77,            0.026009,            0.019858,           0.0035639,             0.83438,             0.70169,             0.73744,             0.37398,            0.025937,            0.011632,           0.0038739,          0.00023925,          0.00023925,          0.00023925,                   0
                  78,             0.02613,            0.019819,           0.0033698,             0.85611,             0.77151,             0.80225,             0.39545,            0.025489,            0.011538,           0.0036714,          0.00022995,          0.00022995,          0.00022995,                   0
                  79,            0.026441,            0.019507,           0.0036245,             0.85726,             0.76332,             0.79784,             0.40013,            0.025403,            0.011558,           0.0039907,          0.00022097,          0.00022097,          0.00022097,                   0
                  80,            0.026437,             0.01931,           0.0036545,             0.85882,             0.76908,             0.79965,             0.39699,            0.025377,             0.01151,           0.0039556,          0.00021233,          0.00021233,          0.00021233,                   0
                  81,            0.027184,            0.021604,            0.004117,             0.84787,             0.75795,             0.80288,             0.40037,            0.025548,            0.011413,           0.0040756,          0.00020403,          0.00020403,          0.00020403,                   0
                  82,            0.026602,            0.019285,           0.0040108,             0.86637,             0.73814,             0.79881,             0.39895,            0.025505,            0.011555,            0.004023,          0.00019608,          0.00019608,          0.00019608,                   0
                  83,            0.025968,            0.018029,           0.0038998,             0.83866,             0.73455,              0.7739,             0.39517,            0.025241,            0.011382,           0.0040573,           0.0001885,           0.0001885,           0.0001885,                   0
                  84,            0.026312,            0.018681,           0.0038016,             0.83865,             0.75476,             0.78375,             0.39311,            0.025341,            0.011382,           0.0039188,          0.00018127,          0.00018127,          0.00018127,                   0
                  85,            0.025792,            0.019686,           0.0035721,               0.825,             0.76232,             0.78231,             0.39139,            0.025323,            0.011598,           0.0039216,          0.00017443,          0.00017443,          0.00017443,                   0
                  86,            0.026844,            0.019598,           0.0039911,             0.82045,             0.76457,             0.78118,             0.39949,            0.025331,            0.011429,            0.003963,          0.00016796,          0.00016796,          0.00016796,                   0
                  87,            0.025331,             0.01927,           0.0031395,             0.78452,             0.76593,             0.77133,             0.38941,            0.025386,            0.011474,           0.0039869,          0.00016188,          0.00016188,          0.00016188,                   0
                  88,            0.026489,            0.018689,           0.0036412,             0.79623,             0.74735,             0.76782,             0.39878,            0.025397,            0.011553,           0.0040928,          0.00015619,          0.00015619,          0.00015619,                   0
                  89,            0.025773,            0.019584,           0.0036585,             0.80402,              0.7719,             0.77417,             0.38886,            0.025564,            0.011413,           0.0039779,           0.0001509,           0.0001509,           0.0001509,                   0
                  90,            0.026407,            0.021626,           0.0038785,             0.81567,             0.76207,             0.77857,             0.39651,            0.025545,            0.011358,           0.0039009,          0.00014601,          0.00014601,          0.00014601,                   0
                  91,            0.026371,            0.019041,           0.0037118,             0.81307,              0.7556,             0.78078,             0.39592,            0.025561,            0.011464,           0.0040204,          0.00014154,          0.00014154,          0.00014154,                   0
                  92,            0.025823,            0.020155,           0.0035437,             0.84212,             0.74159,             0.77728,             0.39767,            0.025492,            0.011478,           0.0039557,          0.00013747,          0.00013747,          0.00013747,                   0
                  93,            0.027107,            0.018374,            0.003772,             0.84346,             0.74814,             0.77594,             0.39851,            0.025553,            0.011421,           0.0039864,          0.00013382,          0.00013382,          0.00013382,                   0
                  94,            0.026254,            0.018171,           0.0035207,             0.83224,             0.75588,             0.77613,             0.39985,            0.025321,            0.011439,           0.0038305,           0.0001306,           0.0001306,           0.0001306,                   0
                  95,            0.026459,            0.020076,           0.0038608,             0.84952,             0.73548,              0.7808,             0.40454,            0.025318,            0.011391,           0.0038901,          0.00012779,          0.00012779,          0.00012779,                   0
                  96,              0.0255,            0.019237,           0.0034333,             0.86596,             0.75146,             0.80427,             0.40866,            0.025335,            0.011375,           0.0038907,          0.00012542,          0.00012542,          0.00012542,                   0
                  97,            0.025511,            0.018347,           0.0034383,             0.83626,              0.7501,             0.77841,             0.40048,            0.025399,            0.011424,           0.0038321,          0.00012347,          0.00012347,          0.00012347,                   0
                  98,            0.026732,            0.020517,           0.0039261,             0.84153,             0.77435,              0.7989,              0.3977,            0.025461,            0.011346,           0.0037525,          0.00012195,          0.00012195,          0.00012195,                   0
                  99,            0.025004,            0.018842,           0.0032292,             0.85657,             0.74814,             0.78853,             0.39873,            0.025569,            0.011418,           0.0037437,          0.00012087,          0.00012087,          0.00012087,                   0
