               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  32,            0.059058,             0.10125,            0.019113,             0.57577,             0.51386,             0.46713,             0.18023,            0.059311,            0.074981,            0.022076,           0.0034263,           0.0034263,           0.0078263,             0.00424
                  33,            0.057606,            0.099183,            0.017738,             0.66235,             0.41416,             0.46727,             0.17942,            0.057756,            0.070178,            0.022337,           0.0032821,           0.0032821,           0.0047821,             0.00406
                  34,            0.057264,            0.095467,            0.017369,             0.67707,              0.4305,             0.47054,             0.16153,            0.059736,            0.071863,            0.022523,           0.0030888,           0.0030888,           0.0030888,             0.00388
                  35,             0.05753,            0.095555,            0.017426,             0.56531,             0.48547,             0.49453,             0.19633,             0.05793,            0.074763,            0.019577,           0.0030888,           0.0030888,           0.0030888,              0.0037
                  36,            0.057673,            0.097897,            0.017104,              0.4793,             0.52851,             0.48836,             0.16557,            0.062194,            0.081062,             0.01967,            0.002855,            0.002855,            0.002855,             0.00352
                  37,            0.057582,              0.1002,            0.016252,             0.59258,             0.52042,             0.50384,             0.19293,            0.057774,            0.072289,            0.019326,           0.0026316,           0.0026316,           0.0026316,             0.00334
                  38,            0.055026,            0.096744,            0.015074,             0.55959,             0.56356,             0.49332,             0.21197,            0.057195,            0.071107,            0.019445,           0.0024195,           0.0024195,           0.0024195,             0.00316
                  39,            0.054297,            0.091065,            0.014834,             0.59363,             0.55674,             0.53691,             0.22929,            0.055618,            0.071114,            0.019468,           0.0022196,           0.0022196,           0.0022196,             0.00298
                  40,            0.054963,            0.096196,            0.014477,             0.56721,             0.53085,             0.54055,             0.20643,            0.055772,             0.07093,            0.018964,           0.0020327,           0.0020327,           0.0020327,              0.0028
                  41,            0.053488,            0.096959,            0.013953,             0.69946,             0.57206,             0.65263,             0.26344,            0.054276,             0.06926,            0.017718,           0.0018594,           0.0018594,           0.0018594,             0.00262
                  42,            0.053259,            0.091099,            0.013606,             0.79706,             0.53912,             0.63132,             0.25563,             0.05409,            0.070397,            0.018046,           0.0017005,           0.0017005,           0.0017005,             0.00244
                  43,            0.052828,            0.092358,            0.012939,             0.63687,             0.56908,             0.57039,             0.21675,            0.056324,            0.072436,            0.017889,           0.0015566,           0.0015566,           0.0015566,             0.00226
                  44,             0.05197,            0.091043,            0.012702,              0.7807,             0.53232,             0.60124,             0.24337,            0.054573,             0.06999,            0.017296,           0.0014283,           0.0014283,           0.0014283,             0.00208
                  45,            0.051804,            0.089118,            0.012243,             0.72087,             0.60774,              0.6436,             0.26364,            0.053218,            0.070506,            0.016586,            0.001316,            0.001316,            0.001316,              0.0019
                  46,             0.05137,            0.091086,            0.012432,             0.71631,             0.62362,             0.65821,             0.26859,            0.052894,            0.070678,              0.0171,           0.0012202,           0.0012202,           0.0012202,             0.00172
                  47,            0.051007,            0.089625,            0.012858,             0.76197,             0.55557,             0.61435,             0.26483,            0.053782,            0.069432,            0.016976,           0.0011414,           0.0011414,           0.0011414,             0.00154
                  48,            0.050264,            0.088537,            0.012143,             0.66895,             0.57169,             0.60121,             0.24883,            0.053178,            0.068421,            0.016996,           0.0010797,           0.0010797,           0.0010797,             0.00136
                  49,            0.050411,            0.088269,            0.011175,             0.72654,              0.5824,             0.60113,             0.25376,            0.053058,            0.067748,             0.01673,           0.0010355,           0.0010355,           0.0010355,             0.00118
