               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  23,            0.052064,            0.092594,            0.010829,             0.58075,             0.46013,             0.49331,             0.18715,            0.057861,            0.075226,            0.017175,           0.0042145,           0.0042145,            0.034714,            5.86e-05
                  24,            0.052913,            0.093801,            0.010653,             0.55208,              0.5307,             0.51627,             0.19335,            0.057544,            0.071819,            0.015816,           0.0041866,           0.0041866,            0.031787,            5.68e-05
                  25,            0.051332,            0.091642,            0.010307,             0.66982,             0.56054,               0.605,             0.22353,             0.05546,            0.077772,            0.019731,           0.0041415,           0.0041415,            0.028842,             5.5e-05
                  26,            0.051116,            0.093177,            0.010361,             0.60631,             0.54859,             0.58893,             0.24077,            0.055136,            0.072805,            0.017832,             0.00408,             0.00408,             0.02588,            5.32e-05
                  27,            0.051874,            0.092791,             0.01112,             0.56086,             0.57823,             0.57515,              0.2307,            0.055882,            0.070808,            0.017808,           0.0040031,           0.0040031,            0.022903,            5.14e-05
                  28,            0.050273,            0.093955,           0.0092635,             0.74073,             0.55786,             0.62312,              0.2346,            0.053159,            0.069619,            0.017937,           0.0039117,           0.0039117,            0.019912,            4.96e-05
                  29,            0.049004,            0.091539,           0.0089878,             0.72867,             0.60727,             0.67287,             0.26545,            0.051764,            0.070153,            0.015348,            0.003807,            0.003807,            0.016907,            4.78e-05
                  30,            0.049602,            0.092292,           0.0093457,             0.72054,             0.55467,             0.61391,             0.27282,            0.052831,            0.071821,            0.015435,           0.0036903,           0.0036903,             0.01389,             4.6e-05
                  31,            0.048958,            0.089039,           0.0091077,             0.61471,             0.60378,             0.65179,             0.24581,            0.052949,            0.071354,            0.012823,           0.0035629,           0.0035629,            0.010863,            4.42e-05
                  32,            0.049289,            0.093161,           0.0094165,             0.73407,             0.60542,             0.65374,             0.27541,            0.052996,            0.069699,            0.015077,           0.0034263,           0.0034263,           0.0078263,            4.24e-05
                  33,            0.048026,            0.090069,           0.0084791,             0.59638,             0.70386,             0.65858,             0.30003,            0.050571,            0.067961,            0.013785,           0.0032821,           0.0032821,           0.0047821,            4.06e-05
                  34,            0.048778,            0.086804,           0.0082705,             0.63606,             0.61192,             0.63979,             0.28438,            0.051061,            0.069864,            0.015369,           0.0030888,           0.0030888,           0.0030888,            3.88e-05
                  35,            0.047438,            0.086403,           0.0086519,             0.78725,             0.63808,             0.70312,             0.28758,            0.051106,            0.069181,            0.014307,           0.0030888,           0.0030888,           0.0030888,             3.7e-05
                  36,            0.046337,            0.088499,           0.0078392,             0.72909,             0.64996,             0.69188,             0.29914,            0.050871,            0.067313,            0.014233,            0.002855,            0.002855,            0.002855,            3.52e-05
                  37,            0.046638,            0.090258,           0.0077298,             0.71425,             0.67496,             0.72207,             0.31438,            0.049079,            0.068719,            0.013093,           0.0026316,           0.0026316,           0.0026316,            3.34e-05
                  38,            0.044884,            0.086714,           0.0070789,             0.77094,             0.64711,             0.71905,             0.33011,            0.048232,            0.069933,            0.013353,           0.0024195,           0.0024195,           0.0024195,            3.16e-05
                  39,            0.043675,            0.080898,           0.0070068,             0.72675,             0.65444,             0.70191,             0.32721,            0.048008,            0.068085,            0.013865,           0.0022196,           0.0022196,           0.0022196,            2.98e-05
                  40,            0.044114,            0.085687,           0.0062781,             0.70108,             0.71597,             0.73063,             0.34263,            0.048451,            0.068157,            0.011917,           0.0020327,           0.0020327,           0.0020327,             2.8e-05
                  41,            0.043167,            0.085344,           0.0062644,              0.7514,             0.71209,             0.74253,             0.34856,             0.04767,            0.066568,             0.01434,           0.0018594,           0.0018594,           0.0018594,            2.62e-05
                  42,            0.042253,            0.080209,           0.0059124,             0.75165,             0.68727,             0.72585,             0.35477,            0.047406,            0.067841,            0.013192,           0.0017005,           0.0017005,           0.0017005,            2.44e-05
                  43,            0.041628,            0.080536,           0.0054351,             0.72461,             0.68775,             0.71983,             0.35267,            0.046637,             0.06651,            0.014367,           0.0015566,           0.0015566,           0.0015566,            2.26e-05
                  44,            0.041309,            0.079027,           0.0052077,             0.72122,             0.75348,             0.73859,             0.36484,            0.047539,            0.068596,            0.011855,           0.0014283,           0.0014283,           0.0014283,            2.08e-05
                  45,            0.041237,            0.077066,            0.005305,             0.76774,             0.72355,             0.75025,             0.36843,            0.046636,            0.068235,            0.013177,            0.001316,            0.001316,            0.001316,             1.9e-05
                  46,            0.040603,            0.078204,           0.0052738,             0.80809,             0.70171,                0.74,             0.35678,            0.046789,            0.064842,            0.012531,           0.0012202,           0.0012202,           0.0012202,            1.72e-05
                  47,             0.04036,            0.077219,           0.0058286,             0.74378,             0.69332,             0.70841,             0.34719,            0.046465,            0.068806,            0.012562,           0.0011414,           0.0011414,           0.0011414,            1.54e-05
                  48,            0.039235,            0.075823,           0.0051031,             0.75732,             0.69209,             0.71932,             0.36743,            0.045544,            0.066861,             0.01254,           0.0010797,           0.0010797,           0.0010797,            1.36e-05
                  49,            0.039663,            0.076307,           0.0046529,             0.77695,             0.70499,             0.72903,               0.349,            0.046802,            0.067003,             0.01239,           0.0010355,           0.0010355,           0.0010355,            1.18e-05
